dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,local,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,regime,linksOrigem,norma,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao,observacao
Remissivo,PROJETO DE LEI,PL,70,1967,DEPUTADO FLORIVALDO DIAS                   UDN,"CONSIDERA DE UTILIDADE PÚBLICA O ARQUIVO ECLESIÁSTICO DA ARQUIDIOCESE
DE MARIANA, COM SEDE NA CIDADE DE MARIANA.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MARIANA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-14,000151222,PL. 70 1967 - PROJETO DE LEI,298,UTILIDADE PÚBLICA,NA,NA,20120306,1304,rosanacf,1967-04-12,"list(passo = 1, data = ""1967-04-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 19 5 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 5 6 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPERDEU PRAZO\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ HONÓRIO\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 6 1967"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""PL. 3805 1966"")",LEI 4494 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4494/1967,LEI 4494 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,69,1967,GOVERNADOR DO ESTADO,"AUTORIZA A CRIAÇÃO DE UM GINÁSIO ESTADUAL NA LOCALIDADE DE ITAÚ DE MINAS,
MUNICÍPIO DE PRATÁPOLIS.","ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, LOCALIDADE, ITAÚ DE
MINAS, MUNICÍPIO, PRATÁPOLIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-14,000151223,PL. 69 1967 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,NA,NA,20131024,1604,rosanacf,1967-04-12,"list(passo = 1, data = ""1967-04-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 29 8 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 9 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 26 8 1967\nEDUCAÇÃO\nDISCUSSÃO ÚNICA\nRELATOR: DEP. CYRO MACIEL\nPUBLICAÇÃO: 26 8 1967\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. LUIZ FERNANDO AZEVEDO\nPUBLICAÇÃO: 26 8 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 8 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 13 9 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""MSG 3973 1966"")",LEI 4567 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4567/1967,LEI 4567 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,68,1967,GOVERNADOR DO ESTADO,AUTORIZA A CRIAÇÃO DE UM GINÁSIO ESTADUAL NA CIDADE DE TURMALINA.,"ADMINISTRAÇÃO PÚBLICA
EDUCAÇÃO","CRIAÇÃO, ESTABELECIMENTO DE ENSINO, ENSINO MÉDIO, MUNICÍPIO, TURMALINA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-14,000151224,PL. 68 1967 - PROJETO DE LEI,,ESTABELECIMENTO DE ENSINO,NA,NA,20131024,1605,rosanacf,1967-04-12,"list(passo = 1, data = ""1967-04-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 5 9 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 18 9 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 1 9 1967\nEDUCAÇÃO\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 1 9 1967\nFINANÇAS\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 1 9 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALMEIDA PEIXOTO\nPUBLICAÇÃO: 14 9 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 28 9 1967"")",list(),list(),N,NULL,NA,"list(descricao = ""PL. 3972 1966"")",LEI 4574 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4574/1967,LEI 4574 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,67,1967,DEPUTADO JOÃO NAVARRO                      ARENA,"ACRESCENTA O ITEM XIII AO ART. 88 DA LEI 869, DE 5 DE JULHO DE 1952.
(ACRESCENTA AO ESTATUTO DOS FUNCIONÁRIOS PÚBLICOS CIVIS DO ESTADO DE
MINAS GERAIS, PARA EFEITO DE EFETIVO EXERCÍCIO, O AFASTAMENTO DO
FUNCIONÁRIO PÚBLICO CIVIL, EM VIRTUDE DE OBTENÇÃO DE BOLSA DE ESTUDO.)",ADMINISTRAÇÃO PÚBLICA,"ALTERAÇÃO, LEI ESTADUAL, REGULAMENTAÇÃO, ESTATUTO DOS FUNCIONÁRIOS
PÚBLICOS, SERVIDOR PÚBLICO ESTADUAL, EXTENSÃO, QUADRO DE PESSOAL,
MINISTÉRIO PÚBLICO ESTADUAL, MAGISTÉRIO.
INCLUSÃO, DISPOSITIVOS, AUTORIZAÇÃO, EXECUTIVO, APROVEITAMENTO, TEMPO,
AFASTAMENTO, SERVIDOR PÚBLICO ESTADUAL, MOTIVO, BOLSA DE ESTUDO,
EFEITO, APOSENTADORIA, PROMOÇÃO, ADICIONAIS.",PROJETO VETADO TOTALMENTE,PVETO,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-14,000151225,PL. 67 1967 - PROJETO DE LEI,311,"ADMINISTRAÇÃO ESTADUAL
PESSOAL",NA,NA,20150303,1153,malves,1967-04-12,"list(passo = 1, data = ""1967-04-12"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 5 6 1967\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 22 6 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 6 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 25 5 1967\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 25 5 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. DALTON CANABRAVA\nPUBLICAÇÃO: 25 5 1967\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARCUS CHERÉM\nPUBLICAÇÃO: 9 6 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: (NÃO CONSTA)\nVETADO TOTALMENTE\nPUBLICAÇÃO DAS RAZÕES DO VETO: 6 7 1967\nVETO MANTIDO"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NULL,NA,LEI 869 1952 - LEI ORDINÁRIA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,65,1967,DEPUTADO AGOSTINHO CAMPOS NETO             ARENA,"DECLARA DE UTILIDADE PÚBLICA O CENTRO ESPÍRITA SÃO JERÔNIMO, COM
SEDE NA CIDADE DE BELO HORIZONTE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-13,000151227,PL. 65 1967 - PROJETO DE LEI,730,UTILIDADE PÚBLICA,NA,NA,20120306,1115,rosanacf,1967-04-11,"list(passo = 1, data = ""1967-04-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 4 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 5 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 21 4 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 29 4 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 5 1967"")",list(),list(),N,"list(id = 730, nome = ""DEPUTADO AGOSTINHO CAMPOS NETO"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4460 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4460/1967,LEI 4460 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,64,1967,DEPUTADA MARIA PENA                        ARENA,"REVOGA O DECRETO 10057, DE 27 9 1966, QUE CONTÉM O REGULAMENTO
DE GRATIFICAÇÕES E DÁ OUTRAS PROVIDÊNCIAS.",NA,"REVOGAÇÃO, DECRETO ESTADUAL, CRITÉRIOS, OBRIGATORIEDADE, PRESTAÇÃO DE
SERVIÇO, SERVIÇO EXTRAORDINÁRIO, SERVIDOR, QUADRO GERAL, EXECUTIVO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-13,000151228,PL. 64 1967 - PROJETO DE LEI,748,"EXECUTIVO
PESSOAL",ARQUIVO,19710131,20130116,1530,vitoria,1967-04-11,"list(passo = 1, data = ""1967-04-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. DÊNIO MOREIRA\nPUBLICAÇÃO: 19 8 1967\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AMILCAR PADOVANI\nPUBLICAÇÃO: 19 8 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. AUGUSTO ZENUN\nPUBLICAÇÃO: 19 8 1967\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 748, nome = ""DEPUTADA MARIA PENA"", partido = ""ARENA"")",NA,NULL,NA,DEC 10057 1966 - DECRETO,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,63,1967,DEPUTADO NAVARRO VIEIRA                    ARENA,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO PARTICULAR SANTA MARGARIDA
MARIA DE ALACOQUE.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-13,000151229,PL. 63 1967 - PROJETO DE LEI,342,UTILIDADE PÚBLICA,NA,NA,20120306,1104,rosanacf,1967-04-11,"list(passo = 1, data = ""1967-04-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 28 4 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 5 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JORGE VARGAS\nPUBLICAÇÃO: 26 4 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 4 5 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 5 1967"")",list(),list(),N,"list(id = 342, nome = ""DEPUTADO NAVARRO VIEIRA"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,NULL,LEI 4466 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4466/1967,LEI 4466 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,62,1967,GOVERNADOR DO ESTADO,"CONCEDE ABONO DE 25% (VINTE E CINCO POR CENTO) AOS SERVIDORES CIVIS E
MILITARES DO PODER EXECUTIVO E DÁ OUTRAS PROVIDÊNCIAS.",ADMINISTRAÇÃO PÚBLICA,"CONCESSÃO, ABONO, PESSOAL, PESSOAL MILITAR, QUADRO GERAL, EXECUTIVO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-13,000151230,PL. 62 1967 - PROJETO DE LEI,,"EXECUTIVO
PESSOAL
PESSOAL MILITAR",NA,NA,20131024,1608,rosanacf,1967-04-11,"list(passo = 1, data = ""1967-04-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 5 5 1967 COM SUBSTITUTIVO EXCETO O ART. 4.\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 5 1967\nEMENDAS DE 1 A 7 PUBLICADAS NO DL EM 20 4 1967\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 4 5 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 10 5 1967 E EM 19 5 1967\nRETIFICAÇÃO DOS ARTIGOS 5 E 9 PUBLICADO NO MG EM 24 5 1967.\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 5 1967"")",list(),"list(expressao = ""(PL adj '2' adj 1967[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 2 1967"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%272%27+adj+1967%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 2, ano = 1967)",N,NULL,NA,"list(descricao = ""MSG 33 1967"")",LEI 4469 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4469/1967,LEI 4469 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,61,1967,DEPUTADO JOÃO NAVARRO                      ARENA,CRIA O SUBDISTRITO DE JUIZ DE FORA.,NA,"CRIAÇÃO, LIMITE GEOGRÁFICO, SUBDISTRITO, MUNICÍPIO, JUIZ DE FORA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-13,000151231,PL. 61 1967 - PROJETO DE LEI,311,DIVISÃO ADMINISTRATIVA,NA,NA,20130116,1528,vitoria,1967-04-11,"list(passo = 1, data = ""1967-04-11"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 5 1967\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 19 5 1967\nASSUNTOS MUNICIPAIS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EXPEDITO TAVARES\nPUBLICAÇÃO: 19 5 1967\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FUHAD SAHIONE\nPUBLICAÇÃO: 19 5 1967\nREJEITADO PELO PLENÁRIO EM 22 5 1967\nARQUIVADO, FINAL DE LEGISLATURA"")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,60,1967,GOVERNADOR DO ESTADO,"AUTORIZA A ABERTURA, PELA SECRETARIA DE ESTADO DE ADMINISTRAÇÃO,
DO CRÉDITO ESPECIAL DE NCR$ 201.600,00.",NA,"ABERTURA, CRÉDITO ESPECIAL, SECRETARIA DE ESTADO DE ADMINISTRAÇÃO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-11,000151233,PL. 60 1967 - PROJETO DE LEI,,CRÉDITO,NA,NA,20101209,1822,m17461,1967-04-07,"list(passo = 1, data = ""1967-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 4 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 26 4 1967\nCOMISSÕES:\nJUSTIÇA E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. MÁRIO ASSAD\nPUBLICAÇÃO: 21 4 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 27 7 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 5 1967"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""MSG 32 1967"")",LEI 4448 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4448/1967,LEI 4448 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,59,1967,DEPUTADO JOÃO NAVARRO                      ARENA,"DISPÕE SOBRE O APROVEITAMENTO DE SUBTENENTES REFORMADOS DA
POLÍCIA MILITAR, COMO DELEGADOS ESPECIAIS E DÁ OUTRAS
PROVIDÊNCIAS.",NA,"APROVEITAMENTO, SUBTENENTE, MILITAR REFORMADO, CARGO MILITAR, DELEGADO
ESPECIAL DE POLÍCIA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-11,000151234,PL. 59 1967 - PROJETO DE LEI,311,"POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS (PMMG)
PESSOAL",ARQUIVO,19710131,20130116,1526,vitoria,1967-04-07,"list(passo = 1, data = ""1967-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 4 1967\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 311, nome = ""DEPUTADO JOÃO NAVARRO"", partido = ""ARENA"")",NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,58,1967,GOVERNADOR HÉLIO GARCIA,"DECLARA DE UTILIDADE PÚBLICA A SANTA CASA ""ASILO DE CARIDADE"" DE BOM
SUCESSO.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BOM SUCESSO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-11,000151235,PL. 58 1967 - PROJETO DE LEI,,UTILIDADE PÚBLICA,NA,NA,20120306,1020,rosanacf,1967-04-07,"list(passo = 1, data = ""1967-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 23 6 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. ALVIMAR MOURÃO\nPUBLICAÇÃO: 22 6 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NELSON LOMBARDI\nPUBLICAÇÃO: 29 6 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 12 7 1967"")",list(),list(),N,NULL,DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""PL. 3976 1966"")",LEI 4535 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4535/1967,LEI 4535 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,57,1967,DEPUTADO ARTUR FAGUNDES                    ARENA,"DECLARA DE UTILIDADE PÚBLICA A SOCIEDADE SÃO VICENTE DE PAULO,
CONFERÊNCIA NOSSA SENHORA DO CARMO, COM SEDE NA CIDADE DE CAMPOS
GERAIS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAMPOS GERAIS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1967-04-11,000151236,PL. 57 1967 - PROJETO DE LEI,739,UTILIDADE PÚBLICA,NA,NA,20120306,1010,rosanacf,1967-04-07,"list(passo = 1, data = ""1967-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 25 4 1967\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 5 1967\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 21 4 1967\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LUIZ BACCARINI\nPUBLICAÇÃO: 29 4 1967\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 5 1967\nRETIFICAÇÃO DA PUBLICAÇÃO: 11 5 1967"")",list(),list(),N,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""ARENA"")",DELIBERAÇÃO DE PLENÁRIO,"list(descricao = ""PL. 3977 1967"")",LEI 4457 1967 - LEI ORDINÁRIA,NA,/legislacao/mineira/LEI/4457/1967,LEI 4457 1967 - LEI ORDINÁRIA,NA,NA
Remissivo,PROJETO DE LEI,PL,56,1967,DEPUTADO ARTUR FAGUNDES                    ARENA,"DECLARA DE UTILIDADE PÚBLICA O CLUBE DE CAÇA E PESCA ""JAPIACU""
COM SEDE EM CORAÇÃO DE JESUS.",NA,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CORAÇÃO DE JESUS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-11,000151237,PL. 56 1967 - PROJETO DE LEI,739,UTILIDADE PÚBLICA,ARQUIVO,19710131,20120306,1000,rosanacf,1967-04-07,"list(passo = 1, data = ""1967-04-07"", local = ""PLENÁRIO"", historico = ""ARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""ARENA"")",NA,"list(descricao = ""PL. 3822 1966"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,55,1967,DEPUTADO PAULINO CÍCERO                    ARENA,"AUTORIZA O PODER EXECUTIVO A PARTICIPAR DA CONSTITUIÇÃO DA
""FERROVIA DO MINÉRIO S/A"" - FERROMISA.",NA,"AUTORIZAÇÃO, EXECUTIVO, PARTICIPAÇÃO, CRIAÇÃO, SOCIEDADE ANÔNIMA,
FERROVIA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1967-04-11,000151238,PL. 55 1967 - PROJETO DE LEI,751,"EMPRESA PÚBLICA
TRANSPORTE",ARQUIVO,19710131,20130116,1526,vitoria,1967-04-07,"list(passo = 1, data = ""1967-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 4 1967\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),N,"list(id = 751, nome = ""DEPUTADO PAULINO CÍCERO"", partido = ""ARENA"")",NA,"list(descricao = ""PL. 3811 1966"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,54,1967,DEPUTADO ARTUR FAGUNDES                    ARENA,"TRANSFORMA EM GRUPO ESCOLAR, COM A MESMA DENOMINAÇÃO, AS ESCOLAS
REUNIDAS FERNÃO DIAS PAIS LEME, DE ITACAMBIRA.",NA,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ITACAMBIRA.",REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1967-04-11,000151239,PL. 54 1967 - PROJETO DE LEI,739,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,20120330,1623,rosanacf,1967-04-07,"list(passo = 1, data = ""1967-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 12 4 1967\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 6 5 1969\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ DOMINGUES\nPUBLICAÇÃO: 29 4 1969\nEDUCAÇÃO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 29 4 1969\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MAURÍLIO CAMBRAIA\nPUBLICAÇÃO: 29 4 1969\nREJEITADO."")",list(),list(),N,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""ARENA"")",NA,"list(descricao = ""PL. 3694 1966"")",NA,NA,NA,NA,NA,NA
