dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,local,arquivamento,autoresEstruturados,regime,tema,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo,observacao
Remissivo,PROJETO DE LEI,PL,106,1983,DEPUTADO PAULO ARAÚJO                      PMDB,"DECLARA DE UTILIDADE PÚBLICA O SERVIÇO DE OBRAS SOCIAIS S.O.S.,
COM SEDE NA CIDADE DE VIÇOSA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, VIÇOSA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-04-09,000143476,PL. 106 1983 - PROJETO DE LEI,2810,UTILIDADE PÚBLICA,LEI 8412 1983 - LEI ORDINÁRIA,20120131,1052,rosanacf,1983-04-07,"list(passo = 1, data = ""1983-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 11 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 5 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 10 6 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 22 6 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 27 5 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 8 6 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 28 6 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 7 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2810, nome = ""DEPUTADO PAULO ARAÚJO"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8412/1983,LEI 8412 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,105,1983,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA A CRECHE COLABORAÇÃO DA COMUNIDADE DE
ITANHOMI, MUNICÍPIO DE ITANHOMI.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ITANHOMI.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-04-09,000143477,PL. 105 1983 - PROJETO DE LEI,1471,UTILIDADE PÚBLICA,LEI 8422 1983 - LEI ORDINÁRIA,20120131,1052,rosanacf,1983-04-07,"list(passo = 1, data = ""1983-04-07"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 31 5 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 27 5 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 14 6 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 6 7 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 7 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8422/1983,LEI 8422 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,104,1983,DEPUTADO PAULO ALMADA                      PMDB,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DO ESTADO DE MINAS GERAIS
AO DR. TEOTÔNIO BRANDÃO VILELA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-04-08,000143481,PL. 104 1983 - PROJETO DE LEI,2811,NA,LEI 8406 1983 - LEI ORDINÁRIA,20010725,NA,eugenia,1983-04-06,"list(passo = 1, data = ""1983-04-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO\nPRIMEIRA DISCUSSÃO.\nAPROVAÇÃO: 10 5 1983\nSEGUNDA DISCUSSÃO.\nAPROVAÇÃO: 7 6 1983\nTERCEIRA DISCUSSÃO.\nAPROVAÇÃO: 28 6 1983\nREDAÇÃO FINAL.\nAPROVAÇÃO: 29 6 1983\nCOMISSÕES:\nCONSELHO DA MEDALHA DO MÉRITO\nRELATOR: CONSELHEIRO JOSÉ GERALDO DE FARIA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 25 5 1983\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 11 6 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 5 7 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 7 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2811, nome = ""DEPUTADO PAULO ALMADA"", partido = ""PMDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8406/1983,LEI 8406 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,100,1983,DEPUTADO JOSÉ SANTANA                      PDS,"DECLARA DE UTILIDADE PÚBLICA A LOJA MAÇÔNICA DELTA LUMINOSO 82, DE
BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-04-07,000143484,PL. 100 1983 - PROJETO DE LEI,1680,UTILIDADE PÚBLICA,LEI 8448 1983 - LEI ORDINÁRIA,20120131,1056,rosanacf,1983-04-05,"list(passo = 1, data = ""1983-04-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 10 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 6 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 23 9 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 9 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 24 6 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 11 8 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 29 9 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 7 10 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8448/1983,LEI 8448 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,99,1983,DEPUTADO JOSÉ GERALDO DE OLIVEIRA          PDS,"DECLARA DE UTILIDADE PÚBLICA A ALIANÇA BONDESPACHENSE DE
ASSISTÊNCIA E PRODUÇÃO - ABAP, COM SEDE NO MUNICÍPIO DE BOM
DESPACHO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BOM DESPACHO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-04-07,000143482,PL. 99 1983 - PROJETO DE LEI,2038,UTILIDADE PÚBLICA,LEI 8423 1983 - LEI ORDINÁRIA,20120131,1056,rosanacf,1983-04-06,"list(passo = 1, data = ""1983-04-06"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 31 5 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 27 5 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 14 6 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 6 7 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 7 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2038, nome = ""DEPUTADO JOSÉ GERALDO DE OLIVEIRA"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8423/1983,LEI 8423 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,98,1983,DEPUTADO JUAREZ HOSKEN                     PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL ANTÔNIO MANOEL VIEIRA À ESCOLA
SANTANA DO PAPAGAIO, NO DISTRITO DE LACERDINA, MUNICÍPIO DE CARANGOLA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CARANGOLA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-04-07,000143483,PL. 98 1983 - PROJETO DE LEI,2041,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8474 1983 - LEI ORDINÁRIA,20120503,1727,rosanacf,1983-04-05,"list(passo = 1, data = ""1983-04-05"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 10 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\n(PERDEU PRAZO NA COMISSÃO)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 8 10 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 17 11 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 11 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2041, nome = ""DEPUTADO JUAREZ HOSKEN"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8474/1983,LEI 8474 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,97,1983,DEPUTADO JUAREZ HOSKEN                     PMDB,"AUTORIZA O PODER EXECUTIVO A CRIAR O SEGUNDO GRAU A ESCOLA
ESTADUAL ILKA DE CAMPOS VARGAS, NA CIDADE DE TOMBOS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-03-29,000143498,PL. 97 1983 - PROJETO DE LEI,2041,NA,NA,20100129,1153,m17663,1985-03-25,"list(passo = 1, data = ""1985-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 25 8 1983\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19861218,"list(id = 2041, nome = ""DEPUTADO JUAREZ HOSKEN"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,96,1983,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DÁ DENOMINAÇÃO DE ESCOLA ESTADUAL ANTONINA FERREIRA BONFIM À ESCOLA
ESTADUAL DE DURVAL DE BARROS, DE IBIRITÉ.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, IBIRITÉ.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1983-03-29,000143499,PL. 96 1983 - PROJETO DE LEI,1471,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,20120503,1728,rosanacf,1983-03-25,"list(passo = 1, data = ""1983-03-25"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 6 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 24 6 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 8 10 1983\nSOBRESTADO EM VIRTUDE DA LEI 7123, DE 26 10 1977 (DENOMINAÇÃO\nDE GOVERNADOR ISRAEL PINHEIRO A REFERIDA ESCOLA)\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,ARQUIVO,19861218,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,82,1983,DEPUTADO JÉSUS TRINDADE                    PDS,"DECLARA DE UTILIDADE PÚBLICA O CONSELHO PARTICULAR DA SOCIEDADE
SÃO VICENTE DE PAULO, COM SEDE EM ARAXÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAXÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-03-26,000143530,PL. 82 1983 - PROJETO DE LEI,1048,UTILIDADE PÚBLICA,LEI 8425 1983 - LEI ORDINÁRIA,20120131,1056,rosanacf,1983-03-24,"list(passo = 1, data = ""1983-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 31 5 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FELIPE NERI\nPUBLICAÇÃO: 27 5 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 14 6 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 6 7 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 7 1983"")",list(),list(),"list(expressao = ""(PL adj 2235 adj 1982[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 2235 1982"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+2235+adj+1982%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 2235, ano = 1982)",N,NA,NA,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8425/1983,LEI 8425 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,81,1983,DEPUTADO JÉSUS TRINDADE                    PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS FUNCIONÁRIOS DA
FOSFÉRTIL DE ARAXÁ - AFF, COM SEDE EM ARAXÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAXÁ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-03-26,000143531,PL. 81 1983 - PROJETO DE LEI,1048,UTILIDADE PÚBLICA,LEI 8421 1983 - LEI ORDINÁRIA,20120131,1057,rosanacf,1983-03-24,"list(passo = 1, data = ""1983-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 31 5 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 27 5 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. PAULO ARAÚJO\nPUBLICAÇÃO: 14 6 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 7 7 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 7 1983"")",list(),list(),"list(expressao = ""(PL adj 2234 adj 1982[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 2234 1982"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+2234+adj+1982%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 2234, ano = 1982)",N,NA,NA,"list(id = 1048, nome = ""DEPUTADO JÉSUS TRINDADE"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8421/1983,LEI 8421 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,80,1983,DEPUTADO JOÃO PEDRO GUSTIN                 PSDB,"DECLARA DE UTILIDADE PÚBLICA O LILICO FUTEBOL CLUBE, COM SEDE
EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-03-26,000143532,PL. 80 1983 - PROJETO DE LEI,1462,UTILIDADE PÚBLICA,LEI 8420 1983 - LEI ORDINÁRIA,20120131,1057,rosanacf,1983-03-24,"list(passo = 1, data = ""1983-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 9 5 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 31 5 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 6 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 6 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 27 5 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FELIPE NERI\nPUBLICAÇÃO: 14 6 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 7 7 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 7 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 1462, nome = ""DEPUTADO JOÃO PEDRO GUSTIN"", partido = ""PSDB"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8420/1983,LEI 8420 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,79,1983,DEPUTADO GERALDO RIBEIRO                   PMDB,"DENOMINA DE ESCOLA ESTADUAL JUSCELINO KUBITSCHEK DE OLIVEIRA A ESCOLA
ESTADUAL DE TIMÓTEO, SITA À RUA ROSA NÚMERO 550 BAIRRO PRIMAVERA,
MUNICÍPIO DE TIMÓTEO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, TIMÓTEO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-03-26,000143533,PL. 79 1983 - PROJETO DE LEI,2797,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8492 1983 - LEI ORDINÁRIA,20120503,1729,rosanacf,1983-03-24,"list(passo = 1, data = ""1983-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 5 4 1983\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 10 1983\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 29 11 1983\nREDAÇÃO FINAL\nAPROVAÇÃO: 30 11 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 11 10 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 11 11 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. PETRÔNIO MATIAS\nPUBLICAÇÃO: 7 12 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 16 12 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,/legislacao/mineira/LEI/8492/1983,LEI 8492 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,18,1983,DEPUTADO ARTUR FAGUNDES                    PDS,"MODIFICA DISPOSITIVOS DA LEI 6303, DE 30 4 1974, DOS DECRETOS
17112, DE 22 4 1975, 17113 DE 22 4 1975 E 18406, DE 4 3 1977 E
DÁ OUTRAS PROVIDÊNCIAS.",NA,REJEITADO,RJTDO,PROPOSIÇÕES REJEITADAS,MRJTD,1983-03-24,000143563,PL. 18 1983 - PROJETO DE LEI,739,NA,NA,19980101,NA,Carga,1983-03-22,"list(passo = 1, data = ""1983-03-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO.\nAPROVAÇÃO: 7 6 1983\nPROJETO REJEITADO, EM 23 8 1983, NOS TERMOS DO ART. 190 DO\nREGIMENTO INTERNO.\nAO ARQUIVO EM 23 8 1983.\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO DOS PARECERES: 20 8 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,17,1983,DEPUTADO JOSÉ GERALDO DE OLIVEIRA          PDS,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA FREI
TONINHO, COM SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-03-23,000143565,PL. 17 1983 - PROJETO DE LEI,2038,UTILIDADE PÚBLICA,LEI 8413 1983 - LEI ORDINÁRIA,20120131,1058,rosanacf,1983-03-21,"list(passo = 1, data = ""1983-03-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO.\nAPROVAÇÃO: 5 4 1983\nSEGUNDA DISCUSSÃO.\nAPROVAÇÃO: 11 5 1983\nTERCEIRA DISCUSSÃO.\nAPROVAÇÃO: 13 6 1983\nREDAÇÃO FINAL.\nAPROVAÇÃO: 22 6 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO.\nRELATOR: DEP. FELIPE NERI\nPUBLICAÇÃO: 5 5 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. FELIPE NERI\nPUBLICAÇÃO: 27 5 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 28 6 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 7 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 2038, nome = ""DEPUTADO JOSÉ GERALDO DE OLIVEIRA"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8413/1983,LEI 8413 1983 - LEI ORDINÁRIA,NA
Remissivo,PROJETO DE LEI,PL,16,1983,DEPUTADO JOSÉ SANTANA                      PDS,"DECLARA DE UTILIDADE PÚBLICA A COMISSÃO MINEIRA DE FOLCLORE, COM
SEDE EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1983-03-22,000143566,PL. 16 1983 - PROJETO DE LEI,1680,UTILIDADE PÚBLICA,LEI 8411 1983 - LEI ORDINÁRIA,20120131,1058,rosanacf,1983-03-18,"list(passo = 1, data = ""1983-03-18"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO.\nAPROVAÇÃO: 11 4 1983\nSEGUNDA DISCUSSÃO.\nAPROVAÇÃO: 11 5 1983\nTERCEIRA DISCUSSÃO.\nAPROVAÇÃO: 10 6 1983\nREDAÇÃO FINAL.\nAPROVAÇÃO: 22 6 1983\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO.\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 5 5 1983\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. WAINER ÁVILA\nPUBLICAÇÃO: 31 5 1983\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 28 6 1983\nSANCIONADO\nPUBLICAÇÃO DA LEI: 9 7 1983"")",list(),list(),NULL,N,NA,NA,"list(id = 1680, nome = ""DEPUTADO JOSÉ SANTANA"", partido = ""PDS"")",DELIBERAÇÃO DE PLENÁRIO,NA,NA,/legislacao/mineira/LEI/8411/1983,LEI 8411 1983 - LEI ORDINÁRIA,NA
