dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,assuntoGeral,legislacaoCitada,local,norma,arquivamento,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,regime,autoresEstruturados,observacao,tema,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao
Remissivo,PROJETO DE LEI,PL,1056,1981,DEPUTADO NÉLSON CARVALHO                   PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL PROFESSORA DORVINA FIRMINA DOS
SANTOS À ATUAL ESCOLA ESTADUAL DE AIRÕES, MUNICÍPIO DE PAULA CÂNDIDO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, PAULA CÂNDIDO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-03-26,000144827,PL. 1056 1981 - PROJETO DE LEI,2039,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,ARQUIVO,NA,19830131,20120508,1500,rosanacf,1981-03-24,"list(passo = 1, data = ""1981-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 19 11 1982\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 2039, nome = ""DEPUTADO NÉLSON CARVALHO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1054,1981,DEPUTADO NARCISO MICHELLI                  PFL,PRORROGA A VALIDADE DE CONCURSO PARA ASSISTENTE SOCIAL.,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-26,000144828,PL. 1054 1981 - PROJETO DE LEI,2046,NA,NA,NA,LEI 7947 1981 - LEI ORDINÁRIA,NA,19980101,NA,Carga,1981-03-24,"list(passo = 1, data = ""1981-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 6 4 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 5 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 5 1981\nSERVIÇO PÚBLICO\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. RUFINO NETO\nPUBLICAÇÃO: 8 5 1981\nSERVIÇO PÚBLICO\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. LUIZ ALBERTO RODRIGUES\nPUBLICAÇÃO: 22 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÉLSON CARVALHO\nPUBLICAÇÃO: 5 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 25 6 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 2046, nome = ""DEPUTADO NARCISO MICHELLI"", partido = ""PFL"")",NA,NA,/legislacao/mineira/LEI/7947/1981,LEI 7947 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1053,1981,DEPUTADO AMILCAR PADOVANI                  PTB,"DECLARA DE UTILIDADE PÚBLICA O CLUBE ATLÉTICO JUVENTUDE, COM
SEDE EM JUIZ DE FORA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JUIZ DE FORA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-26,000144829,PL. 1053 1981 - PROJETO DE LEI,1189,UTILIDADE PÚBLICA,NA,NA,LEI 7978 1981 - LEI ORDINÁRIA,NA,20120201,1625,rosanacf,1981-03-24,"list(passo = 1, data = ""1981-03-24"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 18 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 25 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 26 5 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 9 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 7 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1189, nome = ""DEPUTADO AMILCAR PADOVANI"", partido = ""PTB"")",NA,NA,/legislacao/mineira/LEI/7978/1981,LEI 7978 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1047,1981,DEPUTADO LOURIVAL BRASIL                   ARENA,"DECLARA DE UTILIDADE PÚBLICA O SINDICATO DOS TRABALHADORES RURAIS
DE PATROCÍNIO, COM SEDE EM PATROCÍNIO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PATROCÍNIO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-25,000144834,PL. 1047 1981 - PROJETO DE LEI,322,UTILIDADE PÚBLICA,NA,NA,LEI 7991 1981 - LEI ORDINÁRIA,NA,20120201,1626,rosanacf,1981-03-23,"list(passo = 1, data = ""1981-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 2 4 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 25 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 322, nome = ""DEPUTADO LOURIVAL BRASIL"", partido = ""ARENA"")",NA,NA,/legislacao/mineira/LEI/7991/1981,LEI 7991 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1043,1981,DEPUTADO DALTON CANABRAVA                  PMDB,"DÁ A DENOMINAÇÃO DE ESCOLA ESTADUAL CORONEL MODESTINO CARLOS DA
FONSECA, DE PRIMEIRO GRAU, À ESCOLA ESTADUAL DO DISTRITO DE SANTA RITA
DO CEDRO, MUNICÍPIO DE CURVELO.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, CURVELO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-03-26,000144830,PL. 1043 1981 - PROJETO DE LEI,791,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,ARQUIVO,NA,19830131,20120508,1501,rosanacf,1981-02-23,"list(passo = 1, data = ""1981-02-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 1 4 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 14 9 1981\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 791, nome = ""DEPUTADO DALTON CANABRAVA"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1042,1981,DEPUTADO JOSÉ LAVIOLA                      PMDB,"AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL DE PROPRIEDADE DO
ESTADO DE MINAS GERAIS AO MUNICÍPIO DE DIVINO DAS LARANJEIRAS.",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1981-03-24,000144835,PL. 1042 1981 - PROJETO DE LEI,1471,NA,NA,ARQUIVO,NA,19830131,20090331,1401,m17663,1981-03-20,"list(passo = 1, data = ""1981-03-20"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1981\nARQUIVADO, FINAL DE LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1041,1981,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DE APOIO COMUNITÁRIO DO
CONJUNTO HABITACIONAL DO BAIRRO PRIMAVERA, DO MUNICÍPIO DE TIMÓTEO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, TIMÓTEO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-21,000144837,PL. 1041 1981 - PROJETO DE LEI,1935,UTILIDADE PÚBLICA,NA,NA,LEI 7987 1981 - LEI ORDINÁRIA,NA,20120201,1627,rosanacf,1981-03-19,"list(passo = 1, data = ""1981-03-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 3 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 5 5 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/7987/1981,LEI 7987 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1040,1981,DEPUTADO RUFINO NETO                       MDB,"DECLARA DE UTILIDADE PÚBLICA O QUATRO ESTRELAS FUTEBOL CLUBE, COM SEDE
EM BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-21,000144838,PL. 1040 1981 - PROJETO DE LEI,1935,UTILIDADE PÚBLICA,NA,NA,LEI 7988 1981 - LEI ORDINÁRIA,NA,20120201,1628,rosanacf,1981-03-19,"list(passo = 1, data = ""1981-03-19"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 3 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: 25 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1935, nome = ""DEPUTADO RUFINO NETO"", partido = ""MDB"")",NA,NA,/legislacao/mineira/LEI/7988/1981,LEI 7988 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1036,1981,DEPUTADO RAIMUNDO ALBERGARIA               PDS,"DECLARA DE UTILIDADE PÚBLICA O SINDICATO DOS TRABALHADORES RURAIS DE
AIMORÉS, DA CIDADE DE AIMORÉS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, AIMORÉS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-19,000144841,PL. 1036 1981 - PROJETO DE LEI,1698,UTILIDADE PÚBLICA,NA,NA,LEI 7989 1981 - LEI ORDINÁRIA,NA,20120201,1628,rosanacf,1981-03-17,"list(passo = 1, data = ""1981-03-17"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 3 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 12 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 17 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÍCERO DUMONT\nPUBLICAÇÃO: (NÃO CONSTA)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: (NÃO CONSTA)\nSANCIONADO\nPUBLICAÇÃO DA LEI: 11 7 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1698, nome = ""DEPUTADO RAIMUNDO ALBERGARIA"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/7989/1981,LEI 7989 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1035,1981,DEPUTADO ROBERTO LUIZ SOARES               PDS,"AUTORIZA O PODER EXECUTIVO A FAZER REVERTER AO MUNICÍPIO DE
VISCONDE DO RIO BRANCO ÁREA DE TERRENO SITUADO NA CIDADE DE
VISCONDE DO RIO BRANCO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-18,000144842,PL. 1035 1981 - PROJETO DE LEI,2115,NA,NA,NA,LEI 8024 1981 - LEI ORDINÁRIA,NA,19980101,NA,Carga,1981-03-16,"list(passo = 1, data = ""1981-03-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 26 3 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 6 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 2 7 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 2 7 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 12 6 1981\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 12 6 1981\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 12 6 1981\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 27 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 7 7 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 7 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 2115, nome = ""DEPUTADO ROBERTO LUIZ SOARES"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8024/1981,LEI 8024 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1034,1981,DEPUTADO JOÃO FERRAZ                       PDS,"DECLARA DE UTILIDADE PÚBLICA O ABRIGO SÃO JUDAS TADEU, DE SÃO
DOMINGOS DO PRATA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO DOMINGOS DO PRATA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-18,000144843,PL. 1034 1981 - PROJETO DE LEI,1171,UTILIDADE PÚBLICA,NA,NA,LEI 7974 1981 - LEI ORDINÁRIA,NA,20120201,1629,rosanacf,1981-03-16,"list(passo = 1, data = ""1981-03-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 24 3 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. CÁSSIO GONÇALVES\nPUBLICAÇÃO: (NÃO CONSTA)\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 11 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 7 1981\nRETIFICAÇÃO DO NÚMERO DA LEI: PUBLICADA NO \""MINAS GERAIS\"" EM\n4 7 1981."")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/7974/1981,LEI 7974 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1033,1981,DEPUTADO JOÃO FERRAZ                       PDS,"CONCEDE O TÍTULO DE CIDADÃO HONORÁRIO DE MINAS GERAIS AO
SR. ANACIR MARQUES FERREIRA DE ABREU.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-18,000144844,PL. 1033 1981 - PROJETO DE LEI,1171,NA,NA,NA,LEI 8084 1981 - LEI ORDINÁRIA,NA,19980101,NA,Carga,1981-03-16,"list(passo = 1, data = ""1981-03-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 30 3 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 3 7 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 10 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 4 11 1981\nCOMISSÕES:\nCONSELHO PERMANENTE DA MEDALHA DA INCONFIDÊNCIA\nRELATOR: CONSELHEIRO DESEMBARGADOR HÉLIO COSTA\nPARECER FAVORÁVEL\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 25 4 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. CARLOS LEMOS\nPUBLICAÇÃO: 8 8 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. HÉLIO RESENDE\nPUBLICAÇÃO: 7 11 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 11 1981"")",list(),list(),NULL,N,DELIBERAÇÃO DE PLENÁRIO,"list(id = 1171, nome = ""DEPUTADO JOÃO FERRAZ"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8084/1981,LEI 8084 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1032,1981,DEPUTADO ARTUR FAGUNDES                    PDS,"DÁ A DENOMINAÇÃO DE ANTÔNIO CANELA À ATUAL ESCOLA ESTADUAL DE VARGEM
GRANDE O.5.O.B., DE PRIMEIRO GRAU, DA CIDADE DE MONTES CLAROS.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, MONTES CLAROS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-18,000144845,PL. 1032 1981 - PROJETO DE LEI,739,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 8350 1982 - LEI ORDINÁRIA,NA,20120508,1502,rosanacf,1981-03-16,"list(passo = 1, data = ""1981-03-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 3 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 9 1982\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 28 10 1982\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 10 1982\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 18 9 1982\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HIDELBRANDO CANABRAVA\nPUBLICAÇÃO: 15 10 1982\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. LEÃO BORGES\nPUBLICAÇÃO: 2 11 1982\nSANCIONADO\nPUBLICAÇÃO DA LEI: 1 12 1982"")",list(),list(),NULL,N,NA,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/8350/1982,LEI 8350 1982 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1031,1981,DEPUTADO ARTUR FAGUNDES                    PDS,"DÁ A DENOMINAÇÃO DE URSULINO SALLES À ESCOLA ESTADUAL DE PRIMEIRO
GRAU DO POVOADO DE MINGU, DO MUNICÍPIO DE ESPINOSA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, ESPINOSA.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-18,000144846,PL. 1031 1981 - PROJETO DE LEI,739,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",NA,NA,LEI 7969 1981 - LEI ORDINÁRIA,NA,20120508,1503,rosanacf,1981-03-16,"list(passo = 1, data = ""1981-03-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 20 3 1981\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 21 5 1981\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 4 6 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 8 6 1981\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 8 5 1981\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NARCISO MICHELLI\nPUBLICAÇÃO: 2 6 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. FÚLVIO FONTOURA\nPUBLICAÇÃO: 11 6 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 3 7 1981"")",list(),list(),NULL,N,NA,"list(id = 739, nome = ""DEPUTADO ARTUR FAGUNDES"", partido = ""PDS"")",NA,NA,/legislacao/mineira/LEI/7969/1981,LEI 7969 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1030,1981,GOVERNADOR DO ESTADO,"REAJUSTA OS VALORES DOS SÍMBOLOS, NÍVEIS DE VENCIMENTO, SOLDOS
E PROVENTOS DO PESSOAL CIVIL E MILITAR DO PODER EXECUTIVO E DÁ
OUTRAS PROVIDÊNCIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1981-03-17,000144847,PL. 1030 1981 - PROJETO DE LEI,,"EXECUTIVO
PESSOAL
PESSOAL MILITAR",NA,NA,LEI 7922 1981 - LEI ORDINÁRIA,NA,20131016,1505,rosanacf,1981-03-16,"list(passo = 1, data = ""1981-03-16"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 8 4 1981, COM EMENDAS\nEMENDAS PUBLICADAS NO DL EM 1 4 1981\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 4 1981\nCOMISSÕES:\nJUSTIÇA, SERVIÇO PÚBLICO E FINANÇAS (REUNIÃO CONJUNTA)\nDISCUSSÃO ÚNICA\nRELATOR: DEP. EMÍLIO HADDAD\nPUBLICAÇÃO: 4 4 1981\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. NÉLSON CARVALHO\nPUBLICAÇÃO: 11 4 1981 E 28 5 1981\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 4 1981"")",list(),list(),"list(descricao = ""MSG 395 1981"")",N,DELIBERAÇÃO DE PLENÁRIO,NULL,NA,ADMINISTRAÇÃO PÚBLICA,/legislacao/mineira/LEI/7922/1981,LEI 7922 1981 - LEI ORDINÁRIA,NA,NA,NA,NA,NA,NA,NA,NA
