dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,tema,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,horario,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksProposicoesAnexadas,linksOrigem,acompanhamento,indexacao,autoresEstruturados,local,arquivamento,observacao,legislacaoCitada,linkLegislacao.url,linkLegislacao.rotulo
Remissivo,PROJETO DE LEI,PL,553,1984,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"DÁ DENOMINAÇÃO DE ESCOLA ESTADUAL RENATO AZEREDO À ESCOLA ESTADUAL
INTERLAGOS II, NO MUNICÍPIO DE SETE LAGOAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-04-05,000143017,PL. 553 1984 - PROJETO DE LEI,2052,NA,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",LEI 8999 1985 - LEI ORDINÁRIA,20120425,1638,rosanacf,1984-04-03,"list(passo = 1, data = ""1984-04-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 17 9 1985, COM A EMENDA 1\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 3 10 1985, NA FORMA DO VENCIDO EM SEGUNDA DISCUSSÃO\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 10 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 10 9 1985\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JACIEL PEREIRA\nPUBLICAÇÃO: 27 9 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 12 10 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 31 10 1985"")",list(),list(),NULL,N,"DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SETE LAGOAS.","list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8999/1985,LEI 8999 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,552,1984,DEPUTADO ANTÔNIO FARIA                     PMDB,"MODIFICA O ITEM 8.2 DA TABELA D, ANEXA À LEI 6763, DE 26 12 1975,
QUE DETERMINA O VALOR DA TAXA DE EXPEDIÇÃO DA CÉDULA DE IDENTIDADE",NA,ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,1984-04-05,000143018,PL. 552 1984 - PROJETO DE LEI,2230,NA,NA,NA,20100210,1154,moreka,1984-04-03,"list(passo = 1, data = ""1984-04-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 5 1984\nARQUIVADO, FINAL DA LEGISLATURA."")",list(),list(),NULL,N,NA,"list(id = 2230, nome = ""DEPUTADO ANTÔNIO FARIA"", partido = ""PMDB"")",ARQUIVO,19870131,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,551,1984,DEPUTADA VERA COUTINHO                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO MINEIRA DE INSPETORES
ESCOLARES - AMIE, COM SEDE EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-04-05,000143019,PL. 551 1984 - PROJETO DE LEI,2816,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8782 1985 - LEI ORDINÁRIA,20120130,1047,rosanacf,1984-04-03,"list(passo = 1, data = ""1984-04-03"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 19 11 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 8 3 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 3 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 13 11 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. HUGO GONTIJO\nPUBLICAÇÃO: 8 12 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 23 3 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 26 4 1985"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 2816, nome = ""DEPUTADA VERA COUTINHO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8782/1985,LEI 8782 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,550,1984,GOVERNADOR DO ESTADO,"MODIFICA A REDAÇÃO DO ART 1 DA LEI 8439, DE 22 9 DE 1983, QUE AUTORIZA O
PODER EXECUTIVO A PERMUTAR IMÓVEL DO ESTADO COM A UNIVERSIDADE FEDERAL DE
UBERLÂNDIA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-04-04,000143020,PL. 550 1984 - PROJETO DE LEI,,NA,IMÓVEL,LEI 8560 1984 - LEI ORDINÁRIA,20160212,1527,malves,1984-04-02,"list(passo = 1, data = ""1984-04-02"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO:\nPLENÁRIO:\nDISCUSSÃO ÚNICA\nAPROVAÇÃO: 24 4 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 27 4 1984\nCOMISSÕES:\nJUSTIÇA\nDISCUSSÃO ÚNICA\nRELATOR: DEP. JOSÉ DA CONCEIÇÃO\nPUBLICAÇÃO: 17 4 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 1 5 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 15 5 1984"")",list(),list(),"list(descricao = ""MSG 202 1984"")",N,"ALTERAÇÃO, LEI ESTADUAL, AUTORIZAÇÃO, EXECUTIVO, PERMUTA, TERRENO,
UNIVERSIDADE FEDERAL DE UBERLÂNDIA (UFU), MUNICÍPIO, UBERLÂNDIA.",NULL,NA,NA,NA,LEI 8439 1983 - LEI ORDINÁRIA,/legislacao/mineira/LEI/8560/1984,LEI 8560 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,549,1984,DEPUTADO FERRAZ CALDAS                     PMDB,"AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL DO MUNICÍPIO DE MACHADO,
NO LUGAR DENOMINADO PRAÇA CORINA DIAS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-31,000143021,PL. 549 1984 - PROJETO DE LEI,1690,NA,IMÓVEL,LEI 8688 1984 - LEI ORDINÁRIA,20120425,1639,rosanacf,1984-03-29,"list(passo = 1, data = ""1984-03-29"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 13 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 8 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 11 9 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 14 9 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 5 6 1984\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MENDES BARROS\nPUBLICAÇÃO: 5 6 1984\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 5 6 1984\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 6 9 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOÃO NAVARRO\nPUBLICAÇÃO: 25 9 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 4 10 1984"")",list(),list(),NULL,N,"AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, MACHADO.","list(id = 1690, nome = ""DEPUTADO FERRAZ CALDAS"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8688/1984,LEI 8688 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,548,1984,DEPUTADO SÉRGIO EMÍLIO                     PMDB,"AUTORIZA O GOVERNO DO ESTADO A REVERTER AO PATRIMÔNIO DO MUNICÍPIO
DE PEQUI IMÓVEL HAVIDO DESTE POR DOAÇÃO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-29,000143022,PL. 548 1984 - PROJETO DE LEI,2052,NA,IMÓVEL,LEI 8801 1985 - LEI ORDINÁRIA,20120530,1708,rosanacf,1984-03-27,"list(passo = 1, data = ""1984-03-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 17 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 24 10 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 25 4 1985, COM A EMENDA 1\nREDAÇÃO FINAL\nAPROVAÇÃO: 3 5 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 6 9 1984\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 6 9 1984\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FELIPE NERI\nPUBLICAÇÃO: 6 9 1984\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ DA CONCEIÇÃO\nPUBLICAÇÃO: 1 11 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 4 5 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 24 5 1985"")",list(),list(),NULL,N,"AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, PEQUI.","list(id = 2052, nome = ""DEPUTADO SÉRGIO EMÍLIO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8801/1985,LEI 8801 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,547,1984,DEPUTADO DOMINGOS LANNA                    PFL,DECLARA DE UTILIDADE PÚBLICA O CLUBE CAMPESTRE DE RIO PIRACICABA.,NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-29,000143023,PL. 547 1984 - PROJETO DE LEI,1679,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8626 1984 - LEI ORDINÁRIA,20120130,1049,rosanacf,1984-03-27,"list(passo = 1, data = ""1984-03-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO ARAÚJO\nPUBLICAÇÃO: 16 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. EUCLIDES CINTRA\nPUBLICAÇÃO: 12 6 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 10 7 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 7 1984"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, RIO PIRACICABA.","list(id = 1679, nome = ""DEPUTADO DOMINGOS LANNA"", partido = ""PFL"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8626/1984,LEI 8626 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,546,1984,DEPUTADO PAULO ALMADA                      PMDB,"DECLARA DE UTILIDADE PÚBLICA O FUNDO MISSIONÁRIO ACHILES
BARBOSA, COM FORO JURÍDICO EM BELO HORIZONTE.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-29,000143024,PL. 546 1984 - PROJETO DE LEI,2811,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8617 1984 - LEI ORDINÁRIA,20120130,1050,rosanacf,1984-03-27,"list(passo = 1, data = ""1984-03-27"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. FERNANDO RAINHO\nPUBLICAÇÃO: 16 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO JUNQUEIRA\nPUBLICAÇÃO: 9 6 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 10 7 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 7 1984"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.","list(id = 2811, nome = ""DEPUTADO PAULO ALMADA"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8617/1984,LEI 8617 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,544,1984,DEPUTADO SAMIR TANNÚS                      PMDB,"AUTORIZA O PODER EXECUTIVO A REVERTER IMÓVEL À PREFEITURA MUNICIPAL DE
ITUIUTABA.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-27,000143026,PL. 544 1984 - PROJETO DE LEI,1463,NA,IMÓVEL,LEI 8875 1985 - LEI ORDINÁRIA,20120530,1709,rosanacf,1984-03-23,"list(passo = 1, data = ""1984-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 28 3 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 28 11 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 30 5 1985\nREDAÇÃO FINAL\nAPROVAÇÃO: 20 6 1985\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 23 11 1984\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 23 11 1984\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. MARCOS CUNHA PEIXOTO\nPUBLICAÇÃO: 23 11 1984\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. JOSÉ MARIA BORGES\nPUBLICAÇÃO: 29 5 1985\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ GERALDO DE OLIVEIRA\nPUBLICAÇÃO: 19 6 1985\nSANCIONADO\nPUBLICAÇÃO DA LEI: 10 7 1985"")",list(),list(),NULL,N,"AUTORIZAÇÃO, EXECUTIVO, REVERSÃO, IMÓVEL, MUNICÍPIO, ITUIUTABA.","list(id = 1463, nome = ""DEPUTADO SAMIR TANNÚS"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8875/1985,LEI 8875 1985 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,543,1984,DEPUTADO JOSÉ LAVIOLA                      PMDB,"DÁ A DENOMINAÇÃO DE GOV. ISRAEL PINHEIRO AO HOSPITAL DE BASE DO
INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS
GERAIS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-27,000143027,PL. 543 1984 - PROJETO DE LEI,1471,DELIBERAÇÃO DE PLENÁRIO,NA,LEI 8776 1984 - LEI ORDINÁRIA,20140728,1748,eugenia,1983-03-23,"list(passo = 1, data = ""1983-03-23"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 25 10 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 19 11 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 11 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JOSÉ BONIFÁCIO FILHO\nPUBLICAÇÃO: 7 9 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MÁRIO PACHECO\nPUBLICAÇÃO: 13 11 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. ALCYR NASCIMENTO\nPUBLICAÇÃO: 30 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 19 12 1984"")",list(),list(),"list(descricao = ""PL. 337 1979"")",N,NA,"list(id = 1471, nome = ""DEPUTADO JOSÉ LAVIOLA"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8776/1984,LEI 8776 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,542,1984,DEPUTADO GERALDO DA COSTA PEREIRA          PMDB,"DECLARA DE UTILIDADE PÚBLICA O GRÊMIO FUTEBOL CLUBE, COM SEDE
EM SÃO GONÇALO DO PARÁ.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-24,000143028,PL. 542 1984 - PROJETO DE LEI,2036,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8628 1984 - LEI ORDINÁRIA,20120130,1034,rosanacf,1984-03-22,"list(passo = 1, data = ""1984-03-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 29 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. PAULO FERRAZ\nPUBLICAÇÃO: 16 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. GERALDO RIBEIRO\nPUBLICAÇÃO: 9 6 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 10 7 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 7 1984"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SÃO GONÇALO DO PARÁ.","list(id = 2036, nome = ""DEPUTADO GERALDO DA COSTA PEREIRA"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8628/1984,LEI 8628 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,541,1984,DEPUTADO ADEMIR LUCAS                      PMDB,"DÁ A DENOMINAÇÃO DE CLARA NUNES AO TEATRO IMPRENSA OFICIAL DO ESTADO DE
MINAS GERAIS.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-24,000143029,PL. 541 1984 - PROJETO DE LEI,2030,NA,PRÓPRIO PÚBLICO,LEI 8630 1984 - LEI ORDINÁRIA,20120425,1640,rosanacf,1984-03-22,"list(passo = 1, data = ""1984-03-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 30 5 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 6 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 28 6 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. SAMIR CECÍLIO\nPUBLICAÇÃO: 26 5 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. NÍLSON GONTIJO\nPUBLICAÇÃO: 9 6 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ MARIA CHAVES\nPUBLICAÇÃO: 10 7 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 21 7 1984"")",list(),list(),NULL,N,"DENOMINAÇÃO, TEATRO, MUNICÍPIO, BELO HORIZONTE.","list(id = 2030, nome = ""DEPUTADO ADEMIR LUCAS"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8630/1984,LEI 8630 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,540,1984,DEPUTADO GERALDO RIBEIRO                   PMDB,"DECLARA DE UTILIDADE PÚBLICA A FUNDAÇÃO DE AÇÃO SOCIAL
FABRICIANENSE - FUNASF, COM SEDE EM CORONEL FABRICIANO.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-24,000143030,PL. 540 1984 - PROJETO DE LEI,2797,DELIBERAÇÃO DE PLENÁRIO,UTILIDADE PÚBLICA,LEI 8755 1984 - LEI ORDINÁRIA,20120130,1052,rosanacf,1984-03-22,"list(passo = 1, data = ""1984-03-22"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 4 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 22 10 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 26 10 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 9 11 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. ANTÔNIO FARIA\nPUBLICAÇÃO: 17 10 1984\nJUSTIÇA\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. ROBERTO LUIZ SOARES\nPUBLICAÇÃO: 25 10 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATORA: DEP. VERA COUTINHO\nPUBLICAÇÃO: 14 11 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 27 11 1984"")",list(),list(),NULL,N,"UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CORONEL FABRICIANO.","list(id = 2797, nome = ""DEPUTADO GERALDO RIBEIRO"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8755/1984,LEI 8755 1984 - LEI ORDINÁRIA
Remissivo,PROJETO DE LEI,PL,539,1984,DEPUTADO ANTÔNIO FARIA                     PMDB,"AUTORIZA O PODER EXECUTIVO A DOAR AO PATRIMÔNIO DO MUNICÍPIO DE PARÁ DE
MINAS O IMÓVEL SITUADO NA PRAÇA TORQUATO DE ALMEIDA, 26.",NA,TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,1984-03-23,000143032,PL. 539 1984 - PROJETO DE LEI,2230,NA,IMÓVEL,LEI 8655 1984 - LEI ORDINÁRIA,20120530,1710,rosanacf,1984-03-21,"list(passo = 1, data = ""1984-03-21"", local = ""PLENÁRIO"", historico = ""HISTÓRICO DA TRAMITAÇÃO\nPLENÁRIO:\nPRIMEIRA DISCUSSÃO\nAPROVAÇÃO: 27 3 1984\nSEGUNDA DISCUSSÃO\nAPROVAÇÃO: 9 8 1984\nTERCEIRA DISCUSSÃO\nAPROVAÇÃO: 13 9 1984\nREDAÇÃO FINAL\nAPROVAÇÃO: 13 9 1984\nCOMISSÕES:\nJUSTIÇA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. NARCÉLIO MENDES\nPUBLICAÇÃO: 12 6 1984\nECONOMIA\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. JAIRO MAGALHÃES ALVES\nPUBLICAÇÃO: 12 6 1984\nFINANÇAS\nSEGUNDA DISCUSSÃO\nRELATOR: DEP. GERALDO PEREIRA SOBRINHO\nPUBLICAÇÃO: 12 6 1984\nFINANÇAS\nTERCEIRA DISCUSSÃO\nRELATOR: DEP. MARCOS CUNHA PEIXOTO\nPUBLICAÇÃO: 18 8 1984\nREDAÇÃO\nREDAÇÃO FINAL\nRELATOR: DEP. JOSÉ DA CONCEIÇÃO\nPUBLICAÇÃO: 19 9 1984\nSANCIONADO\nPUBLICAÇÃO DA LEI: 20 9 1984"")",list(),list(),NULL,N,"AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, PARÁ DE MINAS.","list(id = 2230, nome = ""DEPUTADO ANTÔNIO FARIA"", partido = ""PMDB"")",NA,NA,NA,NA,/legislacao/mineira/LEI/8655/1984,LEI 8655 1984 - LEI ORDINÁRIA
